date,TCMNOM_Y1,TCMNOM_Y5
19770803,6.24,7.02
19770804,6.24,7.05
19770805,6.26,7.02
19770808,6.23,7.01
19770809,6.31,7.06
19770810,6.33,7.07
19770811,6.38,7.08
19770812,6.46,7.1
19770815,6.48,7.11
19770816,6.52,7.12
19770817,6.48,7.08
19770818,6.47,7.06
19770819,6.47,7.04
19770822,6.46,7.05
19770823,6.43,7.02
19770824,6.42,7.01
19770825,6.4,6.98
19770826,6.38,6.93
19770829,6.35,6.9
19770830,6.36,6.93
19770831,6.36,6.94
19770901,6.36,6.97
19770902,6.32,6.93
19770905,,
19770906,6.33,6.9
19770907,6.35,6.95
19770908,6.37,6.96
19770909,6.59,7.09
19770912,6.62,7.1
19770913,6.6,7.06
19770914,6.57,7.05
19770915,6.55,7.04
19770916,6.49,7.02
19770919,6.46,7.02
19770920,6.51,7.04
19770921,6.52,7.05
19770922,6.63,7.08
19770923,6.62,7.09
19770926,6.68,7.14
19770927,6.6,7.07
19770928,6.62,7.08
19770929,6.61,7.1
19770930,6.66,7.11
19771003,6.72,7.13
19771004,6.73,7.15
19771005,6.77,7.16
19771006,6.83,7.23
19771007,6.88,7.25
19771010,,
19771011,6.97,7.3
19771012,7.08,7.34
19771013,7.09,7.34
19771014,7.05,7.31
19771017,7.09,7.33
19771018,7.1,7.36
19771019,7.07,7.35
19771020,7.03,7.36
19771021,7.04,7.39
19771024,7,7.39
19771025,6.98,7.41
19771026,6.96,7.4
19771027,6.94,7.38
19771028,6.92,7.38
19771031,7.05,7.44
19771101,7.05,7.47
19771102,7.06,7.47
19771103,7.05,7.45
19771104,7.04,7.42
19771107,7.02,7.4
19771108,,
19771109,6.98,7.35
19771110,6.97,7.34
19771111,,
19771114,6.92,7.24
19771115,6.94,7.26
19771116,6.92,7.28
19771117,6.91,7.28
19771118,6.89,7.28
19771121,6.92,7.3
19771122,6.92,7.3
19771123,6.9,7.3
19771124,,
19771125,6.9,7.31
19771128,6.91,7.31
19771129,6.92,7.32
19771130,6.92,7.36
19771201,6.92,7.38
19771202,6.9,7.4
19771205,6.9,7.4
19771206,6.93,7.44
19771207,6.97,7.45
19771208,6.96,7.46
19771209,6.95,7.45
19771212,6.96,7.46
19771213,6.94,7.46
19771214,6.93,7.46
19771215,6.93,7.46
19771216,6.93,7.44
19771219,6.92,7.48
19771220,6.94,7.5
19771221,6.96,7.48
19771222,7.02,7.52
19771223,7.01,7.55
19771226,,
19771227,7.01,7.57
19771228,7.03,7.57
19771229,7.02,7.58
19771230,6.98,7.54
19780102,,
19780103,7,7.58
19780104,7,7.58
19780105,7.04,7.58
19780106,7.07,7.6
19780109,7.42,7.86
19780110,7.42,7.85
19780111,7.5,7.87
19780112,7.43,7.87
19780113,7.38,7.82
19780116,7.36,7.82
19780117,7.34,7.81
19780118,7.35,7.81
19780119,7.32,7.81
19780120,7.31,7.81
19780123,7.3,7.78
19780124,7.3,7.8
19780125,7.31,7.82
19780126,7.29,7.78
19780127,7.28,7.77
19780130,7.27,7.75
19780131,7.26,7.72
19780201,7.27,7.74
19780202,7.29,7.75
19780203,7.3,7.75
19780206,7.33,7.78
19780207,7.33,7.77
19780208,7.3,7.79
19780209,7.3,7.8
19780210,7.31,7.81
19780213,,
19780214,7.34,7.84
19780215,7.37,7.87
19780216,7.42,7.9
19780217,7.37,7.88
19780220,,
19780221,7.41,7.89
19780222,7.39,7.91
19780223,7.37,7.9
19780224,7.34,7.88
19780227,7.32,7.86
19780228,7.32,7.86
19780301,7.35,7.87
19780302,7.37,7.87
19780303,7.36,7.87
19780306,7.31,7.87
19780307,7.28,7.85
19780308,7.27,7.85
19780309,7.28,7.85
19780310,7.3,7.82
19780313,7.29,7.82
19780314,7.3,7.81
19780315,7.28,7.81
19780316,7.27,7.82
19780317,7.26,7.81
19780320,7.2,7.78
19780321,7.23,7.79
19780322,7.26,7.81
19780323,7.29,7.86
19780324,,
19780327,7.34,7.91
19780328,7.33,7.94
19780329,7.36,7.94
19780330,7.42,7.95
19780331,7.48,7.97
19780403,7.4,7.96
19780404,7.39,7.95
19780405,7.47,7.97
19780406,7.46,7.98
19780407,7.43,7.97
19780410,7.44,7.98
19780411,7.44,7.97
19780412,7.41,7.97
19780413,7.4,7.95
19780414,7.29,7.9
19780417,7.31,7.88
19780418,7.31,7.89
19780419,7.48,7.99
19780420,7.51,8.01
19780421,7.49,8.02
19780424,7.47,8.03
19780425,7.47,8.02
19780426,7.52,8.05
19780427,7.7,8.07
19780428,7.7,8.09
19780501,7.68,8.08
19780502,7.68,8.09
19780503,7.65,8.08
19780504,7.64,8.07
19780505,7.74,8.15
19780508,7.74,8.17
19780509,7.76,8.16
19780510,7.79,8.16
19780511,7.79,8.17
19780512,7.84,8.2
19780515,7.84,8.17
19780516,7.84,8.15
19780517,7.8,8.14
19780518,7.9,8.19
19780519,7.92,8.22
19780522,7.93,8.22
19780523,7.9,8.22
19780524,7.92,8.24
19780525,7.97,8.26
19780526,7.95,8.27
19780529,,
19780530,,
19780531,7.94,8.28
19780601,7.93,8.27
19780602,7.88,8.27
19780605,7.85,8.25
19780606,7.86,8.24
19780607,7.89,8.24
19780608,7.9,8.25
19780609,7.96,8.27
19780612,7.99,8.28
19780613,8,8.28
19780614,8,8.28
19780615,8.02,8.28
19780616,8.12,8.32
19780619,8.11,8.34
19780620,8.15,8.42
19780621,8.21,8.46
19780622,8.28,8.45
19780623,8.34,8.47
19780626,8.33,8.5
19780627,8.3,8.5
19780628,8.28,8.48
19780629,8.3,8.46
19780630,8.38,8.5
19780703,8.32,8.48
19780704,,
19780705,8.33,8.5
19780706,8.31,8.5
19780707,8.4,8.52
19780710,8.41,8.56
19780711,8.41,8.56
19780712,8.41,8.56
19780713,8.44,8.57
19780714,8.41,8.57
19780717,8.39,8.55
19780718,8.36,8.54
19780719,8.36,8.54
19780720,8.52,8.57
19780721,8.49,8.58
19780724,8.44,8.59
19780725,8.42,8.59
19780726,8.41,8.56
19780727,8.36,8.48
19780728,8.31,8.45
19780731,8.33,8.46
19780801,8.29,8.44
19780802,8.2,8.35
19780803,8.16,8.3
19780804,8.16,8.26
19780807,8.1,8.24
19780808,8.08,8.24
19780809,8.09,8.2
19780810,8.2,8.3
19780811,8.2,8.28
19780814,8.21,8.29
19780815,8.24,8.3
19780816,8.44,8.44
19780817,8.46,8.4
19780818,8.53,8.4
19780821,8.47,8.39
19780822,8.44,8.38
19780823,8.35,8.31
19780824,8.38,8.33
19780825,8.35,8.32
19780828,8.42,8.3
19780829,8.45,8.37
19780830,8.49,8.42
19780831,8.48,8.42
19780901,8.5,8.42
19780904,,
19780905,8.44,8.38
19780906,8.43,8.38
19780907,8.44,8.36
19780908,8.51,8.37
19780911,8.52,8.33
19780912,8.54,8.35
19780913,8.52,8.34
19780914,8.59,8.36
19780915,8.64,8.39
19780918,8.66,8.41
19780919,8.67,8.44
19780920,8.73,8.46
19780921,8.7,8.48
19780922,8.84,8.5
19780925,8.84,8.54
19780926,8.81,8.51
19780927,8.81,8.52
19780928,8.77,8.51
19780929,8.81,8.5
19781002,8.86,8.53
19781003,8.85,8.52
19781004,8.87,8.53
19781005,8.89,8.53
19781006,8.92,8.51
19781009,,
19781010,8.91,8.5
19781011,8.93,8.51
19781012,8.9,8.47
19781013,8.98,8.47
19781016,9.14,8.57
19781017,9.16,8.57
19781018,9.13,8.58
19781019,9.19,8.6
19781020,9.22,8.62
19781023,9.15,8.62
19781024,9.19,8.6
19781025,9.14,8.62
19781026,9.3,8.69
19781027,9.4,8.78
19781030,9.82,8.93
19781031,9.92,9.16
19781101,9.94,8.77
19781102,10.01,8.78
19781103,10.07,8.8
19781106,10.07,8.85
19781107,,
19781108,10.18,8.87
19781109,10.25,8.88
19781110,10.12,8.85
19781113,10.1,8.86
19781114,10.02,8.84
19781115,9.81,8.76
19781116,9.82,8.71
19781117,9.72,8.72
19781120,9.77,8.74
19781121,9.89,8.77
19781122,9.85,8.77
19781123,,
19781124,10.15,8.94
19781127,10.13,8.96
19781128,10.17,8.96
19781129,10.12,8.93
19781130,10.09,8.94
19781201,10.02,8.81
19781204,10.11,8.85
19781205,10.13,8.87
19781206,10.12,8.88
19781207,10.19,8.92
19781208,10.17,8.93
19781211,10.1,8.93
19781212,10.06,8.92
19781213,10.09,8.98
19781214,10.09,8.98
19781215,10.25,9.05
19781218,10.41,9.17
19781219,10.49,9.17
19781220,10.52,9.26
19781221,10.51,9.35
19781222,10.5,9.32
19781225,,
19781226,10.5,9.32
19781227,10.5,9.31
19781228,10.58,9.34
19781229,10.57,9.32
19790101,,
19790102,10.58,9.33
19790103,10.53,9.33
19790104,10.45,9.27
19790105,10.46,9.28
19790108,10.49,9.31
19790109,10.53,9.3
19790110,10.52,9.3
19790111,10.51,9.3
19790112,10.52,9.28
19790115,10.52,9.27
19790116,10.52,9.26
19790117,10.5,9.28
19790118,10.51,9.27
19790119,10.44,9.24
19790122,10.39,9.2
19790123,10.4,9.16
19790124,10.36,9.16
19790125,10.24,9.01
19790126,10.17,8.98
19790129,10.21,9
19790130,10.14,8.98
19790131,10.13,8.95
19790201,10.14,8.95
19790202,10.05,8.84
19790205,10.13,8.92
19790206,10.15,9
19790207,10.25,9.11
19790208,10.2,9.11
19790209,10.24,9.12
19790212,,
19790213,10.2,9.12
19790214,10.19,9.13
19790215,10.18,9.13
19790216,10.18,9.14
19790219,,
19790220,10.24,9.17
19790221,10.32,9.2
19790222,10.37,9.29
19790223,10.39,9.31
19790226,10.37,9.28
19790227,10.33,9.3
19790228,10.33,9.29
19790301,10.41,9.28
19790302,10.38,9.26
19790305,10.3,9.22
19790306,10.32,9.2
19790307,10.27,9.18
19790308,10.22,9.18
19790309,10.38,9.2
19790312,10.31,9.18
19790313,10.3,9.2
19790314,10.32,9.21
19790315,10.31,9.21
19790316,10.3,9.22
19790319,10.27,9.21
19790320,10.24,9.21
19790321,10.24,9.21
19790322,10.21,9.2
19790323,10.16,9.2
19790326,10.14,9.2
19790327,10.11,9.18
19790328,10.05,9.16
19790329,10.08,9.15
19790330,10.17,9.19
19790402,10.18,9.2
19790403,10.11,9.19
19790404,10,9.18
19790405,10.02,9.15
19790406,10.13,9.19
19790409,10.22,9.23
19790410,10.25,9.27
19790411,10.24,9.3
19790412,10.23,9.3
19790413,,
19790416,10.2,9.29
19790417,10.07,9.24
19790418,9.95,9.22
19790419,9.95,9.2
19790420,10.02,9.26
19790423,9.97,9.26
19790424,10.01,9.29
19790425,10.04,9.26
19790426,10.17,9.28
19790427,10.39,9.33
19790430,10.29,9.35
19790501,10.24,9.35
19790502,10.28,9.34
19790503,10.34,9.36
19790504,10.33,9.38
19790507,10.31,9.36
19790508,10.31,9.36
19790509,10.29,9.35
19790510,10.29,9.37
19790511,10.15,9.33
19790514,10.13,9.3
19790515,10.15,9.32
19790516,10.1,9.3
19790517,10,9.22
19790518,10.06,9.2
19790521,10.14,9.22
19790522,9.95,9.14
19790523,9.95,9.05
19790524,9.87,9.02
19790525,9.85,8.98
19790528,,
19790529,9.82,8.99
19790530,,
19790531,9.91,9.04
19790601,9.91,9.01
19790604,9.92,9.01
19790605,9.79,8.97
19790606,9.73,8.91
19790607,9.67,8.82
19790608,9.58,8.84
19790611,9.57,8.87
19790612,9.33,8.71
19790613,9.39,8.75
19790614,9.42,8.79
19790615,9.71,8.9
19790618,9.59,8.86
19790619,9.55,8.88
19790620,9.56,8.87
19790621,9.67,8.88
19790622,9.69,8.94
19790625,9.51,8.89
19790626,9.4,8.76
19790627,9.31,8.72
19790628,9.35,8.71
19790629,9.4,8.74
19790702,9.38,8.7
19790703,9.41,8.71
19790704,,
19790705,9.48,8.73
19790706,9.5,8.78
19790709,9.58,8.82
19790710,9.57,8.85
19790711,9.5,8.88
19790712,9.49,8.88
19790713,9.51,8.88
19790716,9.6,8.92
19790717,9.6,8.93
19790718,9.67,8.93
19790719,9.78,8.96
19790720,9.85,8.96
19790723,9.85,8.98
19790724,9.88,9.01
19790725,9.81,8.98
19790726,9.71,8.94
19790727,9.83,9.01
19790730,9.77,9.01
19790731,9.75,8.99
19790801,9.66,8.96
19790802,9.71,8.9
19790803,9.7,8.92
19790806,9.64,8.9
19790807,9.66,8.9
19790808,9.69,8.92
19790809,9.73,8.96
19790810,9.88,8.99
19790813,9.88,9
19790814,9.81,8.98
19790815,9.97,9.02
19790816,10.03,9.02
19790817,10.08,9.03
19790820,10.05,9.05
19790821,10.11,9.09
19790822,10.14,9.11
19790823,10.13,9.11
19790824,10.27,9.19
19790827,10.22,9.18
19790828,10.26,9.23
19790829,10.24,9.25
19790830,10.28,9.32
19790831,10.4,9.36
19790903,,
19790904,10.68,9.42
19790905,10.69,9.42
19790906,10.76,9.42
19790907,10.87,9.41
19790910,11.02,9.42
19790911,10.81,9.27
19790912,10.88,9.36
19790913,10.97,9.41
19790914,10.89,9.36
19790917,10.97,9.44
19790918,10.99,9.45
19790919,10.84,9.38
19790920,10.85,9.38
19790921,10.78,9.38
19790924,10.74,9.41
19790925,10.76,9.4
19790926,10.84,9.45
19790927,10.91,9.5
19790928,10.8,9.48
19791001,10.9,9.55
19791002,10.89,9.54
19791003,10.93,9.55
19791004,11.11,9.67
19791005,11.26,9.74
19791008,,
19791009,12.28,10.29
19791010,12.6,10.48
19791011,12.6,10.45
19791012,12.53,10.45
19791015,12.6,10.6
19791016,12.52,10.56
19791017,12.36,10.51
19791018,12.82,10.74
19791019,13.12,11.09
19791022,13.41,11.4
19791023,13.62,11.48
19791024,13.36,11.36
19791025,13.38,11.5
19791026,12.76,11.11
19791029,12.95,11.27
19791030,12.88,11.27
19791031,12.89,11.2
19791101,12.88,11.26
19791102,12.93,11.24
19791105,12.97,11.25
19791106,,
19791107,13.19,11.35
19791108,13.12,11.28
19791109,12.48,10.96
19791112,,
19791113,12.25,10.86
19791114,12.38,10.98
19791115,12.17,10.86
19791116,12.44,11.08
19791119,12.62,11.19
19791120,12.65,11.22
19791121,12.5,11.17
19791122,,
19791123,12.02,10.76
19791126,11.73,10.52
19791127,11.64,10.28
19791128,11.84,10.46
19791129,11.73,10.42
19791130,11.88,10.44
19791203,12.08,10.48
19791204,11.92,10.4
19791205,11.85,10.31
19791206,11.82,10.2
19791207,11.98,10.29
19791210,11.98,10.29
19791211,12.28,10.47
19791212,12.62,10.6
19791213,12.38,10.51
19791214,12.16,10.4
19791217,12.04,10.39
19791218,11.92,10.33
19791219,11.82,10.33
19791220,11.85,10.4
19791221,11.9,10.48
19791224,11.86,10.49
19791225,,
19791226,11.85,10.52
19791227,11.82,10.54
19791228,11.82,10.5
19791231,11.7,10.38
19800101,,
19800102,11.89,10.52
19800103,12.25,10.54
19800104,12.25,10.62
19800107,12.07,10.56
19800108,11.94,10.52
19800109,11.87,10.53
19800110,11.68,10.47
19800111,11.94,10.61
19800114,11.96,10.61
19800115,11.88,10.61
19800116,11.83,10.6
19800117,11.9,10.62
19800118,12.05,10.74
19800121,12.15,10.86
19800122,12.06,10.8
19800123,11.96,10.76
19800124,12.15,10.9
19800125,12.24,11.04
19800128,12.16,11.08
19800129,12.34,11.14
19800130,12.29,11.12
19800131,12.4,11.11
19800201,12.62,11.3
19800204,12.67,11.38
19800205,12.91,11.8
19800206,12.84,11.86
19800207,12.68,11.61
19800208,12.89,11.76
19800211,13.1,11.91
19800212,,
19800213,12.92,11.86
19800214,13.11,11.93
19800215,13.76,12.26
19800218,,
19800219,14.38,12.88
19800220,14.46,13.1
19800221,14.98,13.5
19800222,15,13.38
19800225,15.15,13.7
19800226,15.25,14.12
19800227,15.27,14.08
19800228,15.08,13.42
19800229,15.45,13.48
19800303,15.6,13.53
19800304,15.51,13.61
19800305,15.73,13.68
19800306,16.06,13.8
19800307,15.97,13.64
19800310,15.56,13.37
19800311,15.52,13.03
19800312,15.77,13.27
19800313,15.61,13.2
19800314,15.92,13.21
19800317,15.64,13.22
19800318,15.33,13.01
19800319,15.23,13
19800320,15.8,13.32
19800321,15.89,13.51
19800324,16.36,14.03
19800325,16.23,14
19800326,16.47,13.87
19800327,16.11,13.75
19800328,16.06,13.5
19800331,15.8,13.31
19800401,15.85,13.39
19800402,15.65,13.27
19800403,15.67,13.19
19800404,,
19800407,14.88,12.7
19800408,14.95,12.64
19800409,14.69,12.59
19800410,14.67,12.61
19800411,14.21,12.3
19800414,13.89,12.15
19800415,13.74,12.02
19800416,12.98,11.43
19800417,12.8,11.52
19800418,12.64,11.24
19800421,12.11,11.1
19800422,11.95,10.97
19800423,11.8,11.03
19800424,11.71,11.15
19800425,11.71,11.14
19800428,11.12,10.73
19800429,11.14,10.73
19800430,11.12,10.82
19800501,11.11,10.72
19800502,10.22,10.17
19800505,10.23,10.08
19800506,9.67,9.71
19800507,9.54,9.85
19800508,9.56,9.97
19800509,9.83,10.08
19800512,9.51,9.99
19800513,9.27,9.79
19800514,9.2,9.84
19800515,9.45,9.97
19800516,9.79,10.09
19800519,9.65,10.2
19800520,9.07,9.89
19800521,9.03,9.85
19800522,8.9,9.89
19800523,8.45,9.61
19800526,,
19800527,8.46,9.63
19800528,8.57,9.78
19800529,8.84,9.88
19800530,8.83,9.87
19800602,8.93,9.97
19800603,8.7,9.66
19800604,8.55,9.55
19800605,8.47,9.46
19800606,8.15,9.25
19800609,7.87,9.17
19800610,8.18,9.27
19800611,7.94,9.17
19800612,7.85,8.93
19800613,7.63,8.86
19800616,7.7,8.87
19800617,7.74,8.86
19800618,8.07,8.96
19800619,8.03,8.96
19800620,7.82,8.86
19800623,8.11,9.02
19800624,8.15,9.13
19800625,8.17,9.23
19800626,8.3,9.33
19800627,8.43,9.45
19800630,8.49,9.48
19800701,8.6,9.55
19800702,8.56,9.49
19800703,8.37,9.36
19800704,,
19800707,8.62,9.49
19800708,8.39,9.37
19800709,8.42,9.41
19800710,8.58,9.47
19800711,8.71,9.56
19800714,8.77,9.56
19800715,8.66,9.45
19800716,8.37,9.34
19800717,8.56,9.43
19800718,8.51,9.42
19800721,8.45,9.38
19800722,8.59,9.41
19800723,8.5,9.4
19800724,8.64,9.51
19800725,8.71,9.59
19800728,8.93,9.77
19800729,8.93,9.77
19800730,9,9.81
19800731,9.36,10.09
19800801,9.41,10.16
19800804,9.31,10.04
19800805,9.32,10.06
19800806,9.34,10.19
19800807,9.32,10.1
19800808,9.45,10.22
19800811,9.73,10.47
19800812,9.68,10.48
19800813,9.68,10.46
19800814,9.7,10.48
19800815,9.77,10.48
19800818,10.52,10.99
19800819,10.64,11.11
19800820,10.77,11.29
19800821,11.15,11.39
19800822,10.89,11.26
19800825,11.22,11.55
19800826,11.18,11.55
19800827,11.32,11.76
19800828,11.54,11.92
19800829,11.15,11.66
19800901,,
19800902,10.87,11.45
19800903,10.6,11.13
19800904,10.66,11.15
19800905,10.82,11.19
19800908,11.03,11.3
19800909,10.99,11.27
19800910,10.94,11.19
19800911,11.25,11.37
19800912,11.37,11.41
19800915,11.77,11.75
19800916,11.67,11.63
19800917,11.77,11.73
19800918,11.67,11.75
19800919,11.36,11.53
19800922,12,11.92
19800923,11.87,11.97
19800924,11.82,11.96
19800925,12.12,12.04
19800926,12.56,12.17
19800929,12.52,12.19
19800930,12.29,11.88
19801001,12.24,11.77
19801002,12.4,11.83
19801003,11.93,11.35
19801006,11.73,11.35
19801007,11.79,11.4
19801008,12.33,11.55
19801009,12.02,11.45
19801010,12.09,11.55
19801013,,
19801014,11.97,11.5
19801015,11.76,11.44
19801016,11.99,11.55
19801017,12.18,11.69
19801020,12.31,11.72
19801021,12.41,11.81
19801022,12.76,12.07
19801023,12.66,11.95
19801024,12.65,11.89
19801027,13.19,12.32
19801028,13.44,12.56
19801029,13.55,12.75
19801030,13.61,12.71
19801031,13.78,12.74
19801103,14.04,12.74
19801104,,
19801105,14.09,12.95
19801106,14.15,13.19
19801107,13.61,12.87
19801110,13.83,12.88
19801111,,
19801112,13.43,12.39
19801113,13.41,12.38
19801114,13.75,12.7
19801117,14.5,12.95
19801118,14.05,12.67
19801119,13.9,12.6
19801120,14.06,12.68
19801121,14.51,12.97
19801124,14.54,13
19801125,14.62,13.07
19801126,14.94,13.01
19801127,,
19801128,15.13,13.14
19801201,15.36,13.35
19801202,15.27,13.37
19801203,14.95,13.42
19801204,15.04,13.43
19801205,15.29,13.45
19801208,15.37,13.51
19801209,15.45,13.61
19801210,15.6,13.63
19801211,15.85,14.04
19801212,15.35,13.63
19801215,15.61,13.75
19801216,15.88,14.04
19801217,15.7,13.87
19801218,15.55,13.79
19801219,14.47,13.02
19801222,13.83,12.34
19801223,13.61,12.5
19801224,14.05,12.61
19801225,,
19801226,13.78,12.53
19801229,13.7,12.41
19801230,13.81,12.55
19801231,13.86,12.59
19810101,,
19810102,14.06,12.61
19810105,13.09,12.29
19810106,13.23,12.21
19810107,13.88,12.61
19810108,13.96,12.68
19810109,14.24,12.88
19810112,14.06,12.71
19810113,14.04,12.68
19810114,13.75,12.61
19810115,13.86,12.77
19810116,13.84,12.66
19810119,14.43,12.92
19810120,14.2,12.77
19810121,14.57,13.08
19810122,14.69,13.16
19810123,14.69,13.1
19810126,14.29,12.89
19810127,14.34,12.92
19810128,14.34,12.94
19810129,14.22,12.89
19810130,14,12.8
19810202,14.28,13.02
19810203,14.51,13.2
19810204,14.29,13.09
19810205,14.35,13.1
19810206,14.61,13.23
19810209,14.68,13.35
19810210,14.81,13.5
19810211,15.03,13.66
19810212,,
19810213,15.17,13.84
19810216,,
19810217,14.82,13.46
19810218,14.7,13.45
19810219,14.33,13.25
19810220,14.15,13.1
19810223,14.47,13.49
19810224,14.45,13.51
19810225,14.47,13.61
19810226,14.52,13.8
19810227,14.59,13.76
19810302,14.91,13.92
19810303,14.69,13.78
19810304,14.77,13.82
19810305,14.73,13.78
19810306,14.33,13.49
19810309,14.19,13.39
19810310,14.05,13.37
19810311,14.07,13.4
19810312,13.82,13.33
19810313,13.47,13.18
19810316,13.28,13.15
19810317,13.21,12.97
19810318,12.72,12.8
19810319,12.79,12.95
19810320,12.82,13.01
19810323,13.4,13.38
19810324,13.45,13.57
19810325,13.42,13.51
19810326,13.65,13.63
19810327,13.61,13.68
19810330,13.21,13.48
19810331,13.05,13.39
19810401,12.99,13.36
19810402,13.23,13.46
19810403,13.53,13.62
19810406,14.19,14.01
19810407,13.83,13.74
19810408,13.91,13.85
19810409,13.98,13.77
19810410,13.99,13.84
19810413,14.28,14.01
19810414,13.99,13.89
19810415,14.36,14.05
19810416,14.45,14.08
19810417,,
19810420,14.59,14.1
19810421,14.62,14.07
19810422,14.63,14.13
19810423,14.71,14.18
19810424,14.97,14.24
19810427,15.09,14.31
19810428,15.04,14.28
19810429,15.05,14.37
19810430,15.33,14.45
19810501,15.04,14.37
19810504,15.96,14.83
19810505,16.55,15.35
19810506,16.49,15.02
19810507,16.39,14.83
19810508,16.39,14.66
19810511,16.51,14.87
19810512,16.82,15.06
19810513,16.76,15.05
19810514,16.55,14.84
19810515,16.53,14.59
19810518,16.01,14.22
19810519,16.43,14.59
19810520,16.51,14.71
19810521,16.86,14.77
19810522,16.38,14.39
19810525,,
19810526,15.81,14.13
19810527,15.81,14.24
19810528,15.32,13.99
19810529,14.81,13.99
19810601,15.13,13.99
19810602,15.21,14.07
19810603,15.17,14.05
19810604,15.33,14.1
19810605,15.27,14.1
19810608,14.68,13.78
19810609,14.71,13.87
19810610,14.65,13.78
19810611,14.85,13.84
19810612,14.78,13.87
19810615,14.2,13.57
19810616,14.34,13.58
19810617,14.67,13.71
19810618,15.19,14.1
19810619,14.97,14.07
19810622,14.67,13.96
19810623,14.88,14
19810624,15.04,14.1
19810625,14.95,14.08
19810626,14.74,14.09
19810629,14.6,14.01
19810630,14.87,14.25
19810701,15.2,14.47
19810702,15.1,14.38
19810703,,
19810706,14.93,14.27
19810707,15.31,14.49
19810708,15.32,14.57
19810709,15.62,14.6
19810710,15.18,14.45
19810713,15.12,14.41
19810714,15.42,14.55
19810715,15.35,14.55
19810716,15.44,14.59
19810717,15.37,14.53
19810720,16.47,15.25
19810721,16.52,15.23
19810722,16.49,15.24
19810723,16.27,15.17
19810724,16.03,14.96
19810727,15.92,14.87
19810728,16.23,15.04
19810729,16.21,15.21
19810730,16.19,15.31
19810731,16.12,15.24
19810803,16.58,15.62
19810804,16.52,15.6
19810805,16.51,15.4
19810806,16.53,15.31
19810807,16.65,15.34
19810810,16.34,15.08
19810811,16.1,14.87
19810812,16.52,15.12
19810813,16.59,15.26
19810814,16.72,15.34
19810817,16.82,15.39
19810818,16.8,15.45
19810819,16.69,15.48
19810820,16.74,15.63
19810821,16.67,15.62
19810824,17.19,16
19810825,17.09,16.07
19810826,17.1,15.99
19810827,17.09,16.15
19810828,16.87,16.01
19810831,16.97,16.11
19810901,17.06,16.12
19810902,17.16,16.09
19810903,17.31,16.14
19810904,17.24,16.17
19810907,,
19810908,17.29,16.23
19810909,17.04,16.22
19810910,16.93,16.01
19810911,16.46,15.81
19810914,16.38,15.93
19810915,16.14,15.71
19810916,16.13,15.75
19810917,16,15.55
19810918,16.02,15.55
19810921,15.73,15.31
19810922,15.95,15.61
19810923,16.01,15.79
19810924,16.1,15.83
19810925,16.44,16.13
19810928,16.44,16.13
19810929,16.51,16.18
19810930,16.64,16.27
19811001,16.59,16.13
19811002,16.4,15.83
19811005,15.83,15.55
19811006,15.69,15.53
19811007,15.62,15.43
19811008,15.47,15.41
19811009,15.06,15.03
19811012,,
19811013,15.08,15.12
19811014,15.11,15.13
19811015,15.12,15.12
19811016,15.26,15.2
19811019,15.28,15.29
19811020,15.36,15.37
19811021,15.44,15.55
19811022,15.41,15.57
19811023,15.19,15.46
19811026,15.38,15.68
19811027,15.35,15.62
19811028,15.23,15.54
19811029,14.83,15.2
19811030,14.31,14.78
19811102,14.2,14.61
19811103,,
19811104,13.84,14.32
19811105,13.88,14.43
19811106,13.38,14.07
19811109,12.75,13.54
19811110,12.72,13.63
19811111,,
19811112,12.29,13.23
19811113,12.26,13.31
19811116,12.15,13.21
19811117,12.16,13.21
19811118,11.73,13.11
19811119,11.69,13.04
19811120,11.69,13.01
19811123,12.01,13.31
19811124,11.68,12.75
19811125,11.49,12.61
19811126,,
19811127,11.61,12.58
19811130,11.82,12.79
19811201,12.13,13.11
19811202,12.36,13.25
19811203,12.22,13.21
19811204,11.47,12.8
19811207,11.89,13.22
19811208,11.93,13.23
19811209,12.23,13.4
19811210,12.61,13.77
19811211,12.94,13.73
19811214,12.91,13.55
19811215,12.67,13.35
19811216,12.67,13.36
19811217,12.97,13.55
19811218,12.75,13.4
19811221,13.25,13.87
19811222,13.43,14.03
19811223,13.85,14.2
19811224,13.69,14.03
19811225,,
19811228,13.91,14.01
19811229,13.82,14.11
19811230,13.65,14.06
19811231,13.35,13.97
19820101,,
19820104,13.56,14.15
19820105,13.83,14.41
19820106,13.91,14.6
19820107,13.93,14.66
19820108,13.75,14.47
19820111,14.31,14.83
19820112,14.18,14.7
19820113,14.51,14.86
19820114,14.41,14.69
19820115,14.53,14.86
19820118,14.53,14.77
19820119,14.59,14.79
19820120,14.75,14.9
19820121,14.8,14.75
19820122,14.94,14.85
19820125,14.89,14.8
19820126,14.53,14.63
19820127,14.39,14.62
19820128,13.98,14.33
19820129,14.04,14.24
19820201,15.08,14.79
19820202,14.74,14.61
19820203,14.83,14.73
19820204,14.83,14.82
19820205,14.75,14.72
19820208,15.09,14.94
19820209,15.19,15.02
19820210,15.05,14.89
19820211,15.12,14.8
19820212,,
19820215,,
19820216,15.23,14.68
19820217,15.22,14.73
19820218,14.79,14.45
